Ensembl	EntrezGene
AT1G08390-TAIR-G	837359
AT1G08400-TAIR-G	837360
AT1G08410-TAIR-G	837361
AT1G08420-TAIR-G	837362
AT1G08430-TAIR-G	837363
AT1G08440-TAIR-G	837364
AT1G08450-TAIR-G	837365
AT1G08460-TAIR-G	837366
AT1G08465-TAIR-G	3766682
AT1G08470-TAIR-G	837368
AT1G08480-TAIR-G	837369
AT1G08490-TAIR-G	837370
AT1G08500-TAIR-G	837371
AT1G08510-TAIR-G	837372
AT1G08520-TAIR-G	837374
AT1G08530-TAIR-G	837375
AT1G08540-TAIR-G	837376
AT1G08550-TAIR-G	837377
AT1G08560-TAIR-G	837378
AT1G08570-TAIR-G	837379
AT1G08580-TAIR-G	837380
AT1G08590-TAIR-G	837381
AT1G08600-TAIR-G	837382
AT1G08610-TAIR-G	837383
AT1G08620-TAIR-G	837384
AT1G08630-TAIR-G	837385
AT1G08640-TAIR-G	837386
AT1G08650-TAIR-G	837387
AT1G08660-TAIR-G	837388
AT1G08670-TAIR-G	837389
AT1G08680-TAIR-G	837390
AT1G08695-TAIR-G	3766683
AT1G08700-TAIR-G	837391
AT1G08710-TAIR-G	837392
AT1G08720-TAIR-G	837393
AT1G08730-TAIR-G	837394
AT1G08750-TAIR-G	837397
AT1G08760-TAIR-G	837398
AT1G08770-TAIR-G	837399
AT1G08780-TAIR-G	837400
AT1G08790-TAIR-G	837401
AT1G08800-TAIR-G	837402
AT1G08810-TAIR-G	837403
AT1G08820-TAIR-G	837404
AT1G08830-TAIR-G	837405
AT1G08840-TAIR-G	837406
AT1G08845-TAIR-G	837407
AT1G08860-TAIR-G	837408
AT1G08880-TAIR-G	837409
AT1G08890-TAIR-G	837410
AT1G08900-TAIR-G	837411
AT1G08910-TAIR-G	837412
AT1G08920-TAIR-G	837413
AT1G08930-TAIR-G	837414
AT1G08940-TAIR-G	837415
AT1G08960-TAIR-G	837416
AT1G08970-TAIR-G	837417
AT1G08980-TAIR-G	837418
AT1G08985-TAIR-G	837419
AT1G08990-TAIR-G	837420
AT1G09000-TAIR-G	837421
AT1G09010-TAIR-G	837422
AT1G09020-TAIR-G	837423
AT1G09026-TAIR-G	6241119
AT1G09030-TAIR-G	837424
AT1G09040-TAIR-G	837425
AT1G09050-TAIR-G	837426
AT1G09060-TAIR-G	837427
AT1G09070-TAIR-G	837428
AT1G09080-TAIR-G	837429
AT1G09090-TAIR-G	837430
AT1G09100-TAIR-G	837431
AT1G09130-TAIR-G	837432
AT1G09140-TAIR-G	837433
AT1G09150-TAIR-G	837434
AT1G09155-TAIR-G	837435
AT1G09157-TAIR-G	3766688
AT1G09160-TAIR-G	837436
AT1G09170-TAIR-G	837437
AT1G09176-TAIR-G	6240938
AT1G09180-TAIR-G	837438
AT1G09190-TAIR-G	837439
AT1G09195-TAIR-G	6241311
AT1G09200-TAIR-G	822357
AT1G09200-TAIR-G	830903
AT1G09200-TAIR-G	830904
AT1G09200-TAIR-G	836661
AT1G09200-TAIR-G	837440
AT1G09210-TAIR-G	837441
AT1G09220-TAIR-G	837442
AT1G09230-TAIR-G	837443
AT1G09240-TAIR-G	837444
AT1G09245-TAIR-G	837445
AT1G09250-TAIR-G	837446
AT1G09260-TAIR-G	837447
AT1G09270-TAIR-G	837448
AT1G09280-TAIR-G	837449
AT1G09290-TAIR-G	837450
AT1G09300-TAIR-G	837451
AT1G09310-TAIR-G	837452
AT1G09320-TAIR-G	837453
AT1G09330-TAIR-G	837454
AT1G09340-TAIR-G	837455
AT1G09350-TAIR-G	837457
AT1G09360-TAIR-G	837458
AT1G09370-TAIR-G	837459
AT1G09380-TAIR-G	837460
AT1G09390-TAIR-G	837461
AT1G09400-TAIR-G	837462
AT1G09410-TAIR-G	837463
AT1G09415-TAIR-G	837464
AT1G09420-TAIR-G	837465
AT1G09430-TAIR-G	837466
AT1G09440-TAIR-G	837467
AT1G09450-TAIR-G	837468
AT1G09460-TAIR-G	837469
AT1G09470-TAIR-G	837470
AT1G09480-TAIR-G	837471
AT1G09483-TAIR-G	837472
AT1G09490-TAIR-G	837474
AT1G09500-TAIR-G	837475
AT1G09510-TAIR-G	837476
AT1G09520-TAIR-G	837478
AT1G09530-TAIR-G	837479
AT1G09540-TAIR-G	837480
AT1G09550-TAIR-G	837481
AT1G09560-TAIR-G	837482
AT1G09570-TAIR-G	837483
AT1G09575-TAIR-G	837484
AT1G09580-TAIR-G	837485
AT1G09590-TAIR-G	837486
AT1G09590-TAIR-G	837497
AT1G09600-TAIR-G	837487
AT1G09610-TAIR-G	837488
AT1G09620-TAIR-G	837489
AT1G09625-TAIR-G	5007674
AT1G09630-TAIR-G	837490
AT1G09640-TAIR-G	837491
AT1G09645-TAIR-G	837492
AT1G09650-TAIR-G	837493
AT1G09660-TAIR-G	837494
AT1G09665-TAIR-G	837495
AT1G09680-TAIR-G	837496
AT1G09690-TAIR-G	837486
AT1G09690-TAIR-G	837497
AT1G09700-TAIR-G	837498
AT1G09710-TAIR-G	837499
AT1G09720-TAIR-G	837500
AT1G09730-TAIR-G	837501
AT1G09740-TAIR-G	837502
AT1G09750-TAIR-G	837504
AT1G09760-TAIR-G	837505
AT1G09770-TAIR-G	837506
AT1G09780-TAIR-G	837507
AT1G09790-TAIR-G	837508
AT1G09795-TAIR-G	837509
AT1G09800-TAIR-G	837510
AT1G09810-TAIR-G	837511
AT1G09812-TAIR-G	837512
AT1G09815-TAIR-G	837513
AT1G09820-TAIR-G	837514
AT1G09830-TAIR-G	837515
AT1G09840-TAIR-G	837516
AT1G09850-TAIR-G	837517
AT1G09860-TAIR-G	837518
AT1G09870-TAIR-G	837519
AT1G09880-TAIR-G	837520
AT1G09890-TAIR-G	837521
AT1G09900-TAIR-G	837522
AT1G09910-TAIR-G	837523
AT1G09920-TAIR-G	837524
AT1G09930-TAIR-G	837525
AT1G09932-TAIR-G	837526
AT1G09935-TAIR-G	837527
AT1G09940-TAIR-G	837528
AT1G09950-TAIR-G	837529
AT1G09960-TAIR-G	837530
AT1G09970-TAIR-G	837531
AT1G09980-TAIR-G	837532
AT1G09995-TAIR-G	837534
AT1G10000-TAIR-G	837535
AT1G10010-TAIR-G	837536
AT1G10020-TAIR-G	837537
AT1G10030-TAIR-G	837538
AT1G10040-TAIR-G	837539
AT1G10050-TAIR-G	837540
AT1G10060-TAIR-G	837542
AT1G10070-TAIR-G	837543
AT1G10090-TAIR-G	837544
AT1G10095-TAIR-G	837545
AT1G10100-TAIR-G	837546
AT1G10110-TAIR-G	837548
AT1G10120-TAIR-G	837549
AT1G10130-TAIR-G	837550
AT1G10140-TAIR-G	837551
AT1G10150-TAIR-G	837552
AT1G10155-TAIR-G	837553
AT1G10170-TAIR-G	837555
AT1G10180-TAIR-G	837556
AT1G10190-TAIR-G	837557
AT1G10200-TAIR-G	837558
AT1G10210-TAIR-G	837559
AT1G10220-TAIR-G	837561
AT1G10230-TAIR-G	837562
AT1G10240-TAIR-G	837563
AT1G10250-TAIR-G	837564
AT1G10270-TAIR-G	837566
AT1G10280-TAIR-G	837567
AT1G10290-TAIR-G	837568
AT1G10300-TAIR-G	837569
AT1G10310-TAIR-G	837570
AT1G10320-TAIR-G	837571
AT1G10330-TAIR-G	837572
AT1G10340-TAIR-G	837573
AT1G10350-TAIR-G	837574
AT1G10360-TAIR-G	837575
AT1G10370-TAIR-G	837576
AT1G10380-TAIR-G	837577
AT1G10385-TAIR-G	837578
AT1G10390-TAIR-G	837579
AT1G10400-TAIR-G	837580
AT1G10410-TAIR-G	837581
AT1G10417-TAIR-G	3766692
AT1G10430-TAIR-G	837583
AT1G10450-TAIR-G	837584
AT1G10455-TAIR-G	837585
AT1G10460-TAIR-G	837586
AT1G10470-TAIR-G	837587
AT1G10480-TAIR-G	837588
AT1G10490-TAIR-G	837589
AT1G10500-TAIR-G	837590
AT1G10510-TAIR-G	837591
AT1G10520-TAIR-G	837592
AT1G10522-TAIR-G	837593
AT1G10530-TAIR-G	837594
AT1G10540-TAIR-G	837595
AT1G10550-TAIR-G	837596
AT1G10560-TAIR-G	837597
AT1G10570-TAIR-G	837598
AT1G10580-TAIR-G	837599
AT1G10585-TAIR-G	837600
AT1G10586-TAIR-G	6240488
AT1G10588-TAIR-G	5007675
AT1G10590-TAIR-G	837601
AT1G10600-TAIR-G	837603
AT1G10610-TAIR-G	837604
AT1G10620-TAIR-G	837605
AT1G10630-TAIR-G	837606
AT1G10640-TAIR-G	837607
AT1G10650-TAIR-G	837608
AT1G10652-TAIR-G	6240484
AT1G10657-TAIR-G	5007676
AT1G10660-TAIR-G	837609
AT1G10670-TAIR-G	837610
AT1G10680-TAIR-G	837611
AT1G10690-TAIR-G	837612
AT1G10700-TAIR-G	837613
AT1G10710-TAIR-G	837614
AT1G10717-TAIR-G	5007678
AT1G10720-TAIR-G	837615
AT1G10730-TAIR-G	837616
AT1G10740-TAIR-G	837617
AT1G10745-TAIR-G	5007679
AT1G10747-TAIR-G	5007680
AT1G10750-TAIR-G	837618
AT1G10760-TAIR-G	837619
AT1G10770-TAIR-G	837620
AT1G10780-TAIR-G	837621
AT1G10790-TAIR-G	837622
AT1G10800-TAIR-G	837623
AT1G10810-TAIR-G	837624
AT1G10820-TAIR-G	837625
AT1G10830-TAIR-G	837626
AT1G10840-TAIR-G	837627
AT1G10850-TAIR-G	3766694
AT1G10865-TAIR-G	5007681
AT1G10870-TAIR-G	837629
AT1G10880-TAIR-G	837631
AT1G10890-TAIR-G	837632
AT1G10900-TAIR-G	837633
AT1G10910-TAIR-G	837634
AT1G10920-TAIR-G	837635
AT1G10930-TAIR-G	837636
AT1G10940-TAIR-G	837637
AT1G10950-TAIR-G	837638
AT1G10960-TAIR-G	837639
AT1G10970-TAIR-G	837640
AT1G10980-TAIR-G	837641
AT1G10990-TAIR-G	837642
AT1G11000-TAIR-G	837643
AT1G11020-TAIR-G	837644
AT1G11040-TAIR-G	837645
AT1G11050-TAIR-G	837646
AT1G11060-TAIR-G	837647
AT1G11070-TAIR-G	837648
AT1G11080-TAIR-G	837649
AT1G11090-TAIR-G	837650
AT1G11100-TAIR-G	837651
AT1G11110-TAIR-G	837652
AT1G11112-TAIR-G	6240255
AT1G11120-TAIR-G	837653
AT1G11130-TAIR-G	837654
AT1G11145-TAIR-G	837655
AT1G11160-TAIR-G	837657
AT1G11170-TAIR-G	837658
AT1G11180-TAIR-G	837659
AT1G11190-TAIR-G	837660
AT1G11200-TAIR-G	837661
AT1G11210-TAIR-G	837662
AT1G11220-TAIR-G	837663
AT1G11230-TAIR-G	837664
AT1G11240-TAIR-G	837665
AT1G11250-TAIR-G	837666
AT1G11260-TAIR-G	837667
AT1G11270-TAIR-G	837669
AT1G11280-TAIR-G	837670
AT1G11290-TAIR-G	837671
AT1G11300-TAIR-G	837672
AT1G11310-TAIR-G	837673
AT1G11320-TAIR-G	837674
AT1G11330-TAIR-G	837675
AT1G11340-TAIR-G	837676
AT1G11350-TAIR-G	837677
AT1G11360-TAIR-G	837678
AT1G11362-TAIR-G	6240451
AT1G11370-TAIR-G	837679
AT1G11380-TAIR-G	837680
AT1G11390-TAIR-G	837681
AT1G11400-TAIR-G	837682
AT1G11410-TAIR-G	837683
AT1G11420-TAIR-G	837684
AT1G11430-TAIR-G	837685
AT1G11440-TAIR-G	837686
AT1G11450-TAIR-G	837687
AT1G11460-TAIR-G	837688
AT1G11470-TAIR-G	837689
AT1G11475-TAIR-G	837690
AT1G11480-TAIR-G	837691
AT1G11490-TAIR-G	837692
AT1G11500-TAIR-G	837693
AT1G11510-TAIR-G	837694
AT1G11520-TAIR-G	837695
AT1G11530-TAIR-G	837696
AT1G11540-TAIR-G	837697
AT1G11545-TAIR-G	837698
AT1G11560-TAIR-G	837699
AT1G11570-TAIR-G	837700
AT1G11572-TAIR-G	5007683
AT1G11580-TAIR-G	837701
AT1G11590-TAIR-G	837702
AT1G11593-TAIR-G	7922417
AT1G11600-TAIR-G	837704
AT1G11608-TAIR-G	6240907
AT1G11610-TAIR-G	837705
AT1G11620-TAIR-G	837706
AT1G11630-TAIR-G	837707
AT1G11650-TAIR-G	837708
AT1G11655-TAIR-G	837709
AT1G11660-TAIR-G	837710
AT1G11670-TAIR-G	837711
AT1G11680-TAIR-G	837712
AT1G11684-TAIR-G	6241013
AT1G11690-TAIR-G	837713
AT1G11700-TAIR-G	837714
AT1G11710-TAIR-G	837715
AT1G11720-TAIR-G	837716
AT1G11730-TAIR-G	837717
AT1G11740-TAIR-G	837718
AT1G11750-TAIR-G	837719
AT1G11755-TAIR-G	5007686
AT1G11760-TAIR-G	837720
AT1G11765-TAIR-G	837721
AT1G11770-TAIR-G	837722
AT1G11780-TAIR-G	837723
AT1G11785-TAIR-G	5007687
AT1G11790-TAIR-G	837725
AT1G11800-TAIR-G	837726
AT1G11810-TAIR-G	837729
AT1G11820-TAIR-G	837730
AT1G11840-TAIR-G	837731
AT1G11850-TAIR-G	837732
AT1G11860-TAIR-G	837733
AT1G11870-TAIR-G	837734
AT1G11880-TAIR-G	837736
AT1G11890-TAIR-G	837737
AT1G11900-TAIR-G	837738
AT1G11905-TAIR-G	837739
AT1G11910-TAIR-G	837740
AT1G11915-TAIR-G	837741
AT1G11920-TAIR-G	837742
AT1G11925-TAIR-G	837743
AT1G11930-TAIR-G	837744
AT1G11940-TAIR-G	837746
AT1G11950-TAIR-G	837747
AT1G11960-TAIR-G	837748
AT1G11970-TAIR-G	837749
AT1G11980-TAIR-G	837750
AT1G11990-TAIR-G	837751
AT1G12000-TAIR-G	837752
AT1G12010-TAIR-G	837753
AT1G12020-TAIR-G	837754
AT1G12030-TAIR-G	837755
AT1G12040-TAIR-G	837756
AT1G12050-TAIR-G	837757
AT1G12060-TAIR-G	837758
AT1G12064-TAIR-G	3766707
AT1G12070-TAIR-G	837759
AT1G12080-TAIR-G	837760
AT1G12090-TAIR-G	837761
AT1G12100-TAIR-G	837762
AT1G12110-TAIR-G	837763
AT1G12120-TAIR-G	837764
AT1G12130-TAIR-G	837765
AT1G12140-TAIR-G	837766
AT1G12150-TAIR-G	837767
AT1G12160-TAIR-G	837768
AT1G12170-TAIR-G	837770
AT1G12180-TAIR-G	837771
AT1G12190-TAIR-G	837772
AT1G12200-TAIR-G	837773
AT1G12210-TAIR-G	837774
AT1G12211-TAIR-G	6241068
AT1G12220-TAIR-G	837775
AT1G12230-TAIR-G	837776
AT1G12240-TAIR-G	837777
AT1G12244-TAIR-G	3766708
AT1G12250-TAIR-G	837778
AT1G12260-TAIR-G	837780
AT1G12270-TAIR-G	837781
AT1G12280-TAIR-G	837782
AT1G12290-TAIR-G	837783
AT1G12300-TAIR-G	837784
AT1G12310-TAIR-G	837785
AT1G12320-TAIR-G	837786
AT1G12330-TAIR-G	837787
AT1G12340-TAIR-G	837788
AT1G12350-TAIR-G	837789
AT1G12360-TAIR-G	837791
AT1G12370-TAIR-G	837792
AT1G12380-TAIR-G	837793
AT1G12390-TAIR-G	837794
AT1G12400-TAIR-G	837795
AT1G12410-TAIR-G	837797
AT1G12411-TAIR-G	6240455
AT1G12420-TAIR-G	837798
AT1G12423-TAIR-G	6240731
AT1G12430-TAIR-G	837799
AT1G12440-TAIR-G	837801
AT1G12450-TAIR-G	837802
AT1G12451-TAIR-G	6241263
AT1G12460-TAIR-G	837803
AT1G12470-TAIR-G	837804
AT1G12480-TAIR-G	837805
AT1G12490-TAIR-G	837806
AT1G12500-TAIR-G	837807
AT1G12520-TAIR-G	837808
AT1G12530-TAIR-G	837809
AT1G12540-TAIR-G	837810
AT1G12550-TAIR-G	837811
AT1G12560-TAIR-G	837813
AT1G12570-TAIR-G	837814
AT1G12580-TAIR-G	837815
AT1G12600-TAIR-G	837816
AT1G12610-TAIR-G	837817
AT1G12620-TAIR-G	837818
AT1G12630-TAIR-G	837819
AT1G12640-TAIR-G	837820
AT1G12650-TAIR-G	837821
AT1G12660-TAIR-G	837822
AT1G12663-TAIR-G	5007688
AT1G12665-TAIR-G	5007689
AT1G12672-TAIR-G	5007692
AT1G12680-TAIR-G	837824
AT1G12700-TAIR-G	837825
AT1G12710-TAIR-G	837826
AT1G12730-TAIR-G	837829
AT1G12740-TAIR-G	837830
AT1G12750-TAIR-G	837831
AT1G12760-TAIR-G	837832
AT1G12770-TAIR-G	837833
AT1G12775-TAIR-G	3766712
AT1G12780-TAIR-G	837834
AT1G12790-TAIR-G	837835
AT1G12800-TAIR-G	837836
AT1G12805-TAIR-G	2745749
AT1G12810-TAIR-G	837837
AT1G12820-TAIR-G	837838
AT1G12830-TAIR-G	837839
AT1G12840-TAIR-G	837840
AT1G12845-TAIR-G	837841
AT1G12850-TAIR-G	837842
AT1G12860-TAIR-G	837843
AT1G12870-TAIR-G	837844
AT1G12880-TAIR-G	837845
AT1G12890-TAIR-G	837847
AT1G12900-TAIR-G	837848
AT1G12910-TAIR-G	837849
AT1G12920-TAIR-G	837850
AT1G12930-TAIR-G	837851
AT1G12938-TAIR-G	6240359
AT1G12940-TAIR-G	837852
AT1G12950-TAIR-G	837853
AT1G12960-TAIR-G	837854
AT1G12970-TAIR-G	837855
AT1G12980-TAIR-G	837856
AT1G12990-TAIR-G	837857
AT1G13000-TAIR-G	837858
AT1G13020-TAIR-G	837859
AT1G13030-TAIR-G	837860
AT1G13040-TAIR-G	837861
AT1G13050-TAIR-G	837862
AT1G13060-TAIR-G	837863
AT1G13080-TAIR-G	837865
AT1G13090-TAIR-G	837866
AT1G13100-TAIR-G	837867
AT1G13110-TAIR-G	837868
AT1G13120-TAIR-G	837869
AT1G13130-TAIR-G	837870
AT1G13140-TAIR-G	837871
AT1G13150-TAIR-G	837873
AT1G13160-TAIR-G	837874
AT1G13170-TAIR-G	837875
AT1G13180-TAIR-G	837876
AT1G13190-TAIR-G	837877
AT1G13195-TAIR-G	837878
AT1G13200-TAIR-G	837880
AT1G13210-TAIR-G	837881
AT1G13220-TAIR-G	837882
AT1G13230-TAIR-G	837883
AT1G13245-TAIR-G	837884
AT1G13250-TAIR-G	837885
AT1G13260-TAIR-G	837886
AT1G13270-TAIR-G	837887
AT1G13280-TAIR-G	837888
AT1G13290-TAIR-G	837889
AT1G13300-TAIR-G	837890
AT1G13310-TAIR-G	837891
AT1G13320-TAIR-G	837892
AT1G13330-TAIR-G	837893
AT1G13340-TAIR-G	837894
AT1G13350-TAIR-G	837895
AT1G13360-TAIR-G	837896
AT1G13370-TAIR-G	837897
AT1G13380-TAIR-G	837898
AT1G13390-TAIR-G	837899
AT1G13400-TAIR-G	837900
AT1G13410-TAIR-G	837901
AT1G13420-TAIR-G	837902
AT1G13430-TAIR-G	837903
AT1G13440-TAIR-G	837904
AT1G13450-TAIR-G	837905
AT1G13460-TAIR-G	837906
AT1G13470-TAIR-G	837907
AT1G13480-TAIR-G	837908
AT1G13485-TAIR-G	7922295
AT1G13490-TAIR-G	837909
AT1G13500-TAIR-G	837910
AT1G13510-TAIR-G	837911
AT1G13520-TAIR-G	837912
AT1G13530-TAIR-G	837913
AT1G13540-TAIR-G	837914
AT1G13550-TAIR-G	837916
AT1G13560-TAIR-G	837917
AT1G13570-TAIR-G	837918
AT1G13580-TAIR-G	837919
AT1G13590-TAIR-G	837920
AT1G13600-TAIR-G	837921
AT1G13605-TAIR-G	3766718
AT1G13607-TAIR-G	3766719
AT1G13608-TAIR-G	3766720
AT1G13609-TAIR-G	3766721
AT1G13610-TAIR-G	837922
AT1G13620-TAIR-G	837923
AT1G13630-TAIR-G	837924
AT1G13635-TAIR-G	2745751
AT1G13640-TAIR-G	837925
AT1G13650-TAIR-G	837926
AT1G13670-TAIR-G	837928
AT1G13680-TAIR-G	837929
AT1G13690-TAIR-G	837930
AT1G13700-TAIR-G	837931
AT1G13710-TAIR-G	837932
AT1G13730-TAIR-G	837933
AT1G13740-TAIR-G	837934
AT1G13750-TAIR-G	837935
AT1G13755-TAIR-G	3766724
AT1G13760-TAIR-G	837936
AT1G13770-TAIR-G	837937
AT1G13780-TAIR-G	837938
AT1G13790-TAIR-G	837939
AT1G13800-TAIR-G	837941
AT1G13810-TAIR-G	837942
AT1G13820-TAIR-G	837943
AT1G13830-TAIR-G	837944
AT1G13860-TAIR-G	837945
AT1G13870-TAIR-G	837946
AT1G13880-TAIR-G	837947
AT1G13890-TAIR-G	837948
AT1G13900-TAIR-G	837949
AT1G13910-TAIR-G	837950
AT1G13920-TAIR-G	837952
AT1G13930-TAIR-G	837953
AT1G13940-TAIR-G	837954
AT1G13950-TAIR-G	837955
AT1G13960-TAIR-G	837956
AT1G13970-TAIR-G	837957
AT1G13980-TAIR-G	837958
AT1G13990-TAIR-G	837959
AT1G14000-TAIR-G	837960
AT1G14010-TAIR-G	837961
AT1G14020-TAIR-G	837963
AT1G14030-TAIR-G	837964
AT1G14040-TAIR-G	837965
AT1G14048-TAIR-G	6240654
AT1G14060-TAIR-G	837966
AT1G14070-TAIR-G	837967
AT1G14080-TAIR-G	837968
AT1G14100-TAIR-G	5007694
AT1G14110-TAIR-G	837970
AT1G14120-TAIR-G	837971
AT1G14130-TAIR-G	837972
AT1G14140-TAIR-G	837973
AT1G14150-TAIR-G	837974
AT1G14160-TAIR-G	837975
AT1G14170-TAIR-G	837976
AT1G14180-TAIR-G	837977
AT1G14185-TAIR-G	837978
AT1G14190-TAIR-G	837979
AT1G14200-TAIR-G	837980
AT1G14205-TAIR-G	837981
AT1G14210-TAIR-G	837982
AT1G14220-TAIR-G	837983
AT1G14225-TAIR-G	6241113
AT1G14230-TAIR-G	837984
AT1G14240-TAIR-G	837985
AT1G14250-TAIR-G	837986
AT1G14260-TAIR-G	837987
AT1G14270-TAIR-G	837988
AT1G14280-TAIR-G	837989
AT1G14290-TAIR-G	837990
AT1G14300-TAIR-G	837991
AT1G14310-TAIR-G	837992
AT1G14315-TAIR-G	6241224
AT1G14320-TAIR-G	837993
AT1G14330-TAIR-G	837994
AT1G14340-TAIR-G	837995
AT1G14345-TAIR-G	837996
AT1G14350-TAIR-G	837997
AT1G14360-TAIR-G	837998
AT1G14370-TAIR-G	837999
AT1G14380-TAIR-G	838000
AT1G14390-TAIR-G	838001
AT1G14400-TAIR-G	838002
AT1G14410-TAIR-G	838003
AT1G14420-TAIR-G	838004
AT1G14430-TAIR-G	838005
AT1G14440-TAIR-G	838006
AT1G14450-TAIR-G	838007
AT1G14455-TAIR-G	6240862
AT1G14460-TAIR-G	838008
AT1G14470-TAIR-G	838009
AT1G14480-TAIR-G	838010
AT1G14490-TAIR-G	838011
AT1G14500-TAIR-G	838012
AT1G14510-TAIR-G	838013
AT1G14520-TAIR-G	838014
AT1G14530-TAIR-G	838015
AT1G14540-TAIR-G	838016
AT1G14549-TAIR-G	6241088
AT1G14550-TAIR-G	838017
AT1G14560-TAIR-G	838018
AT1G14570-TAIR-G	838019
AT1G14580-TAIR-G	838020
AT1G14590-TAIR-G	838021
AT1G14600-TAIR-G	838022
AT1G14610-TAIR-G	838023
AT1G14620-TAIR-G	838024
AT1G14630-TAIR-G	838025
AT1G14640-TAIR-G	838026
AT1G14642-TAIR-G	7922450
AT1G14650-TAIR-G	838027
AT1G14660-TAIR-G	838028
AT1G14670-TAIR-G	838029
AT1G14680-TAIR-G	838030
AT1G14685-TAIR-G	838031
AT1G14686-TAIR-G	838032
AT1G14687-TAIR-G	838033
AT1G14688-TAIR-G	6241058
AT1G14690-TAIR-G	838034
AT1G14700-TAIR-G	838035
AT1G14710-TAIR-G	838036
AT1G14720-TAIR-G	838037
AT1G14730-TAIR-G	838038
AT1G14740-TAIR-G	838039
AT1G14750-TAIR-G	838040
AT1G14755-TAIR-G	3766729
AT1G14760-TAIR-G	838041
AT1G14770-TAIR-G	838042
AT1G14780-TAIR-G	838043
AT1G14790-TAIR-G	838044
AT1G14800-TAIR-G	838045
AT1G14810-TAIR-G	838046
AT1G14820-TAIR-G	838047
AT1G14830-TAIR-G	838048
AT1G14840-TAIR-G	838049
AT1G14850-TAIR-G	838050
AT1G14860-TAIR-G	838051
AT1G14870-TAIR-G	838052
AT1G14880-TAIR-G	838053
AT1G14890-TAIR-G	838054
AT1G14900-TAIR-G	838055
AT1G14910-TAIR-G	838056
AT1G14920-TAIR-G	838057
AT1G14930-TAIR-G	838058
AT1G14940-TAIR-G	838059
AT1G14950-TAIR-G	838060
AT1G14960-TAIR-G	838061
AT1G14970-TAIR-G	838062
AT1G14980-TAIR-G	838063
AT1G14990-TAIR-G	838064
AT1G15000-TAIR-G	838065
AT1G15010-TAIR-G	838066
AT1G15015-TAIR-G	6240794
AT1G15020-TAIR-G	838067
AT1G15030-TAIR-G	838068
AT1G15040-TAIR-G	838069
AT1G15045-TAIR-G	6241366
AT1G15050-TAIR-G	838070
AT1G15060-TAIR-G	838071
AT1G15080-TAIR-G	838072
AT1G15100-TAIR-G	838073
AT1G15110-TAIR-G	838074
AT1G15120-TAIR-G	838075
AT1G15125-TAIR-G	838076
AT1G15130-TAIR-G	838077
AT1G15140-TAIR-G	838079
AT1G15150-TAIR-G	838080
AT1G15160-TAIR-G	838081
AT1G15165-TAIR-G	838082
AT1G15170-TAIR-G	838083
AT1G15180-TAIR-G	838084
AT1G15190-TAIR-G	838085
AT1G15200-TAIR-G	838086
AT1G15210-TAIR-G	838087
AT1G15215-TAIR-G	838088
AT1G15220-TAIR-G	838089
AT1G15230-TAIR-G	838090
AT1G15240-TAIR-G	838091
AT1G15250-TAIR-G	838092
AT1G15260-TAIR-G	838093
AT1G15270-TAIR-G	838094
AT1G15280-TAIR-G	838095
AT1G15290-TAIR-G	838097
AT1G15310-TAIR-G	838100
AT1G15320-TAIR-G	838101
AT1G15330-TAIR-G	838102
AT1G15340-TAIR-G	838103
AT1G15350-TAIR-G	838104
AT1G15360-TAIR-G	838105
AT1G15370-TAIR-G	838106
AT1G15380-TAIR-G	838107
AT1G15385-TAIR-G	838108
AT1G15390-TAIR-G	838109
AT1G15400-TAIR-G	838110
AT1G15410-TAIR-G	838111
AT1G15415-TAIR-G	838112
AT1G15420-TAIR-G	838113
AT1G15430-TAIR-G	838114
AT1G15440-TAIR-G	838115
AT1G15460-TAIR-G	838116
AT1G15470-TAIR-G	838117
AT1G15480-TAIR-G	838118
AT1G15490-TAIR-G	838119
AT1G15500-TAIR-G	838120
AT1G15510-TAIR-G	838121
AT1G15520-TAIR-G	838122
AT1G15530-TAIR-G	838123
AT1G15540-TAIR-G	838124
AT1G15550-TAIR-G	838125
AT1G15570-TAIR-G	838127
AT1G15580-TAIR-G	838128
AT1G15590-TAIR-G	838129
AT1G15600-TAIR-G	838130
AT1G15610-TAIR-G	838131
AT1G15620-TAIR-G	838132
AT1G15630-TAIR-G	838133
AT1G15640-TAIR-G	838134
AT1G15660-TAIR-G	838135
AT1G15670-TAIR-G	838136
AT1G15680-TAIR-G	838137
AT1G15690-TAIR-G	838138
AT1G15700-TAIR-G	838139
AT1G15710-TAIR-G	838140
AT1G15720-TAIR-G	838141
AT1G15730-TAIR-G	838142
AT1G15740-TAIR-G	838143
AT1G15750-TAIR-G	838144
AT1G15757-TAIR-G	3766735
AT1G15760-TAIR-G	838145
AT1G15770-TAIR-G	838146
AT1G15772-TAIR-G	6241070
AT1G15780-TAIR-G	838147
AT1G15790-TAIR-G	838148
AT1G15800-TAIR-G	838149
AT1G15810-TAIR-G	838150
AT1G15820-TAIR-G	838151
AT1G15825-TAIR-G	838152
AT1G15830-TAIR-G	838153
AT1G15840-TAIR-G	838154
AT1G15850-TAIR-G	838155
AT1G15860-TAIR-G	838156
AT1G15870-TAIR-G	838157
AT1G15880-TAIR-G	838158
AT1G15885-TAIR-G	5007698
AT1G15890-TAIR-G	838159
AT1G15900-TAIR-G	838160
AT1G15910-TAIR-G	838161
AT1G15920-TAIR-G	838162
AT1G15930-TAIR-G	838163
